price_eur_pm,barrio_encoded,distrito,latitude,longitude,adaptado_movilidad_reducida,aire_acondicionado,antiguedad,armarios_empotrados,ascensor,balcon,banos,calefaccion,chimenea,cocina_equipada,conservacion,exterior,garaje,habitaciones,jardin,piscina,puerta_blindada,sistema_seguridad,superficie_construida,terraza,trastero,vidrios_dobles,planta_numerica,acepta_mascotas,amueblado_True,amueblado_nan,cluster,cluster_label
1450.0,2363.560975609756,Salamanca,40.438193365,-3.662152945,0.0,1.0,0.43986560256994833,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,78.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1495.0,2916.25,Chamartín,40.4686452,-3.685579,0.0,0.0,0.3685239189851208,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.2247227904135096,0.0,0.0,3.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1500.0,3353.04,Centro,40.4243405,-3.697266,1.0,1.0,0.6187916318103774,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.169750426171292,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,3.6141151710971338,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1400.0,1283.3333333333333,Villa de Vallecas,40.361417671,-3.595368647,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,81.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
850.0,1873.7954545454545,Tetuán,40.4708818,-3.6943311,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1064737098728303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1500.0,1873.7954545454545,Tetuán,40.4683504,-3.6896001,0.0,1.0,0.639644777097798,1.0,1.0,0.0,1.1405672582103694,0.0,0.0,0.0,1.0388320517967333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
4350.0,2913.703703703704,Chamartín,40.459639,-3.6892116,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.2692559999890685,0.0,0.0,5.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1299.0,1134.888888888889,Ciudad Lineal,40.4328567,-3.6552158,0.0,1.0,0.6052220206318655,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3400.0,3843.846153846154,Salamanca,40.4306529,-3.6859225,0.0,1.0,-0.06203627222752184,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0,Residencial Familiar con Extras
1600.0,2381.7391304347825,Salamanca,40.4322337,-3.674805,1.0,0.0,2.346778313476131,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
890.0,1852.5,Retiro,40.4052837,-3.6800217,0.0,0.0,1.0673572133056126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2843785517433273,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.9155703231346517,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2300.0,2349.5757575757575,Centro,40.4220401,-3.7055502,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.2499608356542515,0.0,0.0,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
3600.0,3843.846153846154,Salamanca,40.4367526,-3.6875568,0.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.6354357785327356,0.0,1.0,2.0,0.0,0.0,0.0,0.0,152.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
3400.0,1718.409090909091,Arganzuela,40.413860314,-3.716832399,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.4796327413626216,0.0,1.0,3.0,0.0,0.0,0.0,0.0,160.0,0.0,1.0,0.0,3.5843413509065902,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
1140.0,2363.560975609756,Salamanca,40.430218764,-3.664402146,0.0,1.0,0.5816579387074772,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
900.0,1472.575,Centro,40.408587,-3.7020811,0.0,0.0,1.048935711288099,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6617380995613553,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1000.0,1472.575,Centro,40.4077603,-3.696355,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1995.0,2872.3939393939395,Moncloa-Aravaca,40.4308166,-3.7193825,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.1387019643644352,0.0,0.0,2.0,0.0,0.0,0.0,0.0,68.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
3200.0,3353.04,Centro,40.4229578,-3.6990514,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.5545165520366055,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1100.0,1663.5714285714287,Hortaleza,40.4793854,-3.6482713,0.0,0.0,0.821864124456738,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1070.0,1174.2857142857142,Latina,40.4017019,-3.7452069,0.0,0.0,1.2461736180968406,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2400.0,2428.85,Centro,40.4152899,-3.7022491,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.055853877993278,0.0,0.0,2.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
850.0,1472.575,Centro,40.4116061,-3.7007968,0.0,1.0,1.243090930092021,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.4542315143864297,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1500.0,2844.871794871795,Chamberí,40.434398,-3.7002717,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2530.0,1873.7954545454545,Tetuán,40.4722764,-3.6918866,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.5953699418016154,0.0,1.0,1.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,0.0,4.1019533292238295,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2200.0,3480.1075268817203,Chamberí,40.4358752,-3.6981162,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.140607913256555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
950.0,1932.2,Salamanca,40.427236,-3.662706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.9538465239963463,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2100.0,2363.560975609756,Salamanca,40.4353248,-3.6632759,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.1396974789415173,0.0,1.0,2.0,1.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1600.0,1472.575,Centro,40.4087206,-3.7018547,0.0,1.0,1.9551273990836762,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1,Piso Básico y Económico
1150.0,4556.951612903225,Salamanca,40.4556303,-3.7027161,0.0,0.0,-0.0675266780871735,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3800.0,2949.7093023255816,Salamanca,40.42227,-3.6735731,0.0,0.0,0.9547825990320111,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.4081510769421597,0.0,0.0,3.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1130.0,2806.7045454545455,Chamartín,40.4535031,-3.6803195,0.0,1.0,0.4723702688638556,1.0,1.0,0.0,1.283422150406835,0.0,0.0,0.0,1.0246059612807519,0.0,0.0,1.5172855895655828,0.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1870.0,2323.548387096774,Tetuán,40.45148,-3.7011468,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.6423736841836767,0.0,0.0,0.7983787343365615,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2100.0,4556.951612903225,Salamanca,40.4249201,-3.682084,0.0,1.0,0.4204073688831901,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.388630201788842,0.0,0.0,0.9317622929534387,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.275275202384499,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
3200.0,4703.695652173913,Retiro,40.4076042,-3.68307,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.1878250009608262,0.0,0.0,3.0,0.0,0.0,0.0,0.0,103.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2700.0,2949.7093023255816,Salamanca,40.4285972,-3.6708971,0.0,0.0,0.3613708193289237,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.1517366012330097,0.0,0.0,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,3.255295605738098,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
16000.0,3843.846153846154,Salamanca,40.4365337,-3.6890795,0.0,1.0,2.237750762790258,0.0,1.0,0.0,5.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,463.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,1,Piso Básico y Económico
6750.0,3353.04,Centro,40.4267799,-3.6936369,0.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.7830448349656118,0.0,1.0,3.0,0.0,1.0,0.0,0.0,191.0,1.0,1.0,0.0,4.221187539972719,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
2970.0,2363.560975609756,Salamanca,40.4315313,-3.6674502,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.12961438487247,0.0,0.0,2.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
920.0,1308.4,Tetuán,40.4654362,-3.7053334,0.0,0.0,1.2649765698456061,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1500.0,2949.7093023255816,Salamanca,40.4264221,-3.678697,0.0,1.0,0.7515010651270322,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.4012619228234868,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,3.1139777802846256,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
675.0,1008.0,Puente de Vallecas,40.4030282,-3.6624329,0.0,0.0,1.2444399172480325,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5770880355819314,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1495.0,1501.25,Hortaleza,40.4857,-3.65206,0.0,0.0,3.2846381280796564,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,60.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
8500.0,4556.951612903225,Salamanca,40.4210953,-3.6881174,0.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,2.225679338991836,0.0,0.0,4.0,0.0,0.0,0.0,0.0,283.0,0.0,1.0,0.0,2.8384530766418954,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
1600.0,2844.871794871795,Chamberí,40.4362604,-3.7007322,0.0,1.0,2.5990259685990402,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1300.0,1300.0,Vicálvaro,40.3952139,-3.6254077,0.0,0.0,2.2109678231203684,1.0,1.0,0.0,1.635602505518294,0.0,0.0,0.0,0.9461910311339627,0.0,0.0,2.0,1.0,1.0,0.0,0.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
450.0,1308.4,Tetuán,40.464617,-3.6983691,0.0,0.0,1.4929806332512938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3338110627344124,0.0,0.0,1.4615611647752265,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.6572757053336802,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
3500.0,2381.7391304347825,Salamanca,40.4305244,-3.6737715,0.0,0.0,0.833885641766475,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.2488960016061128,0.0,0.0,2.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2950.0,2883.3333333333335,Hortaleza,40.4518713,-3.6179354,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0978338081195185,0.0,1.0,4.0,1.0,1.0,0.0,0.0,225.0,0.0,0.0,0.0,4.449370282337661,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
2980.0,3843.846153846154,Salamanca,40.4327066,-3.6854835,0.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0916093787365835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1445.0,1454.7142857142858,Vicálvaro,40.3978,-3.5532,0.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,109.0,1.0,1.0,0.0,9.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
4320.0,3220.234693877551,Centro,40.4229194,-3.7110642,0.0,0.0,1.1809773001546695,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.4386406558947646,0.0,1.0,2.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
900.0,1174.2857142857142,Latina,40.4011498,-3.7477874,0.0,0.0,1.3935120880294438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2900.0,3843.846153846154,Salamanca,40.4354915,-3.6847745,0.0,0.0,0.39769996222735404,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,62.0,1.0,0.0,0.0,3.7002304052186217,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1210.0,1722.8125,Hortaleza,40.4620791,-3.6380087,0.0,0.0,2.961291335338478,1.0,1.0,0.0,1.0957055703838332,0.0,0.0,0.0,1.0416785840119316,0.0,0.0,1.0,1.0,1.0,0.0,0.0,47.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
1800.0,2949.7093023255816,Salamanca,40.4261064,-3.6768888,0.0,1.0,-0.1154600774004586,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,3.256723030867957,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2100.0,2308.5714285714284,Chamartín,40.4486999,-3.6703138,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.7043416110537088,0.0,1.0,1.0,1.0,1.0,0.0,0.0,50.0,0.0,1.0,0.0,2.8952708564628016,0.0,1.0,0.0,4,Apartamento Premium (Ubicación Prime)
1100.0,2428.85,Centro,40.3834027,-3.7824837,0.0,1.0,0.08854006323100805,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,65.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1100.0,1852.5,Retiro,40.4040623,-3.6794141,0.0,1.0,0.811855626521508,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.2980202663396456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3500.0,2363.560975609756,Salamanca,40.4292893,-3.6658654,0.0,1.0,0.12569837845338072,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0272780304599567,1.0,0.0,3.0,0.0,0.0,0.0,0.0,128.0,1.0,0.0,0.0,4.281618087055082,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2200.0,1472.575,Centro,40.4092,-3.69377,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,Residencial Familiar con Extras
2500.0,2913.703703703704,Chamartín,40.4638434,-3.6687026,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.4682720982537967,0.0,0.0,3.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,2.051431725333128,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1200.0,1852.5,Retiro,40.405,-3.68203,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1250.0,1266.0,Ciudad Lineal,40.4258628,-3.642327,0.0,0.0,1.5329551291751462,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3459714303446708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.6596196762448963,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1290.0,2410.0,Retiro,40.403242101,-3.673211403,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.2504785387430681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
990.0,982.5,Villaverde,40.350043,-3.690345,0.0,0.0,1.3464599584450663,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
600.0,688.9285714285714,Usera,40.3841255,-3.711093,0.0,1.0,1.3547710615588078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3967794394313928,0.0,0.0,1.4735835069119996,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.8079873402496616,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
4000.0,3093.3333333333335,Vicálvaro,40.3978788,-3.6040604,1.0,1.0,1.3068767848390639,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.1082200433064298,1.0,0.0,4.0,1.0,1.0,0.0,0.0,145.0,0.0,1.0,0.0,3.595294084644081,0.0,1.0,0.0,4,Apartamento Premium (Ubicación Prime)
3200.0,2323.548387096774,Tetuán,40.4480186,-3.6958732,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0365760448246808,0.0,1.0,2.0,0.0,1.0,0.0,0.0,93.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1500.0,1283.3333333333333,Villa de Vallecas,40.368585369,-3.608884079,0.0,1.0,1.1452318703212425,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.3234536283700054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,3.0595877831744005,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1100.0,1645.5555555555557,Moncloa-Aravaca,40.4594284,-3.7106366,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Residencial Familiar con Extras
2300.0,4150.0,Fuencarral-El Pardo,40.4786674,-3.7412476,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.7864636486107476,0.0,0.0,3.0,0.0,1.0,0.0,0.0,159.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
1190.0,1168.3333333333333,San Blas,40.4245534,-3.6237792,0.0,0.0,0.8851306500697385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,72.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3400.0,2916.25,Chamartín,40.4690603,-3.6852246,0.0,1.0,-0.05406097934810794,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.2706839326675534,0.0,0.0,3.0,0.0,0.0,0.0,0.0,138.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3800.0,2872.3939393939395,Moncloa-Aravaca,40.4243613,-3.714585,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.3529651662294366,0.0,1.0,2.0,0.0,0.0,0.0,0.0,226.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1050.0,1064.375,Puente de Vallecas,40.3827938,-3.6682209,0.0,0.0,1.3453650360936922,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
980.0,1345.0,Carabanchel,40.3858355,-3.737007,0.0,0.0,1.2635131683989052,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
850.0,3353.04,Centro,40.4227932,-3.6986028,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.196787000478702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
999.0,1633.2222222222222,San Blas,40.4389433,-3.6190164,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.3037323495565818,0.0,0.0,1.0,1.0,1.0,1.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
899.0,1061.8,Villaverde,40.3423,-3.67591,0.0,0.0,3.477993711531414,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
1350.0,1308.4,Tetuán,40.4673749,-3.7046243,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0718092505538699,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,2.1064240388900584,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1180.0,1035.0,San Blas,40.4319271,-3.6166024,0.0,0.0,0.9691865335987793,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
4000.0,2949.7093023255816,Salamanca,40.4246625,-3.6692487,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.1718905326474687,0.0,0.0,3.0,0.0,0.0,0.0,0.0,140.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3500.0,3480.1075268817203,Chamberí,40.436776,-3.6906338,0.0,1.0,0.44089438172148454,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1500.0,2363.560975609756,Salamanca,40.43351,-3.6648917,0.0,1.0,1.1274990354753776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3984399643609378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2.092287388842027,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
