price_eur,barrio,distrito,lat,lon,energy_consumption_rating,energy_consumption_value,energy_emissions_rating,energy_emissions_value,adaptado a personas con movilidad reducida,aire acondicionado,amueblado,antigüedad,ascensor,balcón,baños,calefacción,chimenea,conservación,exterior,garaje,habitaciones,jardín,piscina,planta,portero automático,puerta blindada,sistema de seguridad,superficie construida,superficie útil,terraza,trastero,vidrios dobles,tipo_inmueble,tipo_operacion,rent_eur_per_month,listing_type,cocina equipada,referencia
399000.0,Valverde,Fuencarral-El Pardo,40.4940241,-3.6852638,E,145 kWh/m² año,E,39 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,2,False,False,En buen estado,False,False,4.0,False,False,0.0,False,False,False,85.0,85.0,False,False,False,Piso,venta,,,,
1600000.0,Lista,Salamanca,40.432205,-3.6748759,False,,False,,0.0,False,True,Más de 50 años,False,False,2,True,False,A reformar,False,False,3.0,False,False,2.0,False,False,False,160.0,160.0,False,False,False,Otro,venta,,,,
2600000.0,Concepción,Ciudad Lineal,40.443525,-3.6404519,E,321 kWh/m² año,E,31 Kg CO₂/m² año,0.0,False,True,Entre 20 y 30 años,False,False,4,True,False,En buen estado,False,True,3.0,False,True,0.0,False,False,False,474.0,474.0,False,False,False,Piso,venta,,,,
1495000.0,Almagro,Chamberí,40.4274666,-3.6923177,False,,False,,0.0,True,True,Más de 50 años,False,1.0,2,True,False,Reformado,False,False,2.0,False,False,5.0,True,True,True,104.0,94.0,False,False,False,Piso,venta,,,,
256000.0,Pueblo Nuevo,Ciudad Lineal,40.4343728,-3.6378317,False,,False,,0.0,False,True,,False,False,1,False,False,A reformar,False,False,2.0,False,False,0.0,False,False,False,66.0,66.0,False,False,False,Piso,venta,,,,
1729000.0,Goya,Salamanca,40.4273338,-3.6725134,False,,False,,0.0,False,True,Más de 50 años,False,False,3,False,False,En buen estado,False,False,3.0,False,False,2.0,False,False,False,166.0,166.0,False,False,False,Otro,venta,,,,
1190000.0,Salvador,San Blas,40.4474407,-3.632262,False,,False,,1.0,True,True,Entre 20 y 30 años,False,False,3,True,False,En buen estado,False,True,6.0,True,True,3.0,False,True,False,217.0,215.0,False,False,False,Otro,venta,,,,
799000.0,Universidad-Malasaña,Centro,40.4288182,-3.7036299,False,,False,,0.0,False,True,Más de 50 años,False,1.0,1,True,False,En buen estado,False,False,2.0,False,False,4.0,False,False,False,79.0,79.0,False,False,False,Otro,venta,,,,
1345000.0,Ibiza,Retiro,40.4205271,-3.6773968,False,,False,,1.0,True,True,Entre 30 y 50 años,False,False,2,True,False,A estrenar,True,False,3.0,False,False,2.0,True,True,False,125.0,125.0,True,False,False,Otro,venta,,,,
515000.0,Sol,Centro,40.4152669,-3.7059064,E,224 kWh/m² año,E,43 Kg CO₂/m² año,0.0,True,True,Más de 50 años,False,1.0,1,False,False,A reformar,False,False,3.0,False,False,4.0,False,False,False,76.0,68.0,False,False,False,Piso,venta,,,,
890000.0,Mirasierra-Arroyo del Fresno,Fuencarral-El Pardo,40.4859396,-3.7196811,D,118 kWh/m² año,D,24 Kg CO₂/m² año,0.0,False,True,Entre 20 y 30 años,False,False,2,False,False,A estrenar,False,True,4.0,False,False,0.0,False,False,False,156.0,156.0,False,False,False,Piso,venta,,,,
930000.0,Almagro,Chamberí,40.4318093,-3.6962277,False,,False,,0.0,True,True,Más de 50 años,False,False,3,False,False,A reformar,False,False,3.0,False,False,0.0,True,False,False,110.0,100.0,False,False,False,Piso,venta,,,,
350000.0,Palomeras Bajas,Puente de Vallecas,40.3908218,-3.6615451,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,1,True,False,En buen estado,False,False,3.0,False,False,0.0,False,True,False,101.0,92.0,False,False,False,Piso,venta,,,,
1190000.0,Goya,Salamanca,40.427693,-3.669959,False,,False,,0.0,False,True,,False,False,2,False,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,170.0,170.0,False,False,False,Piso,venta,,,,
850000.0,Lista,Salamanca,40.4362022,-3.6778451,False,,False,,0.0,True,True,Más de 50 años,False,False,2,False,False,En buen estado,False,False,3.0,False,False,3.0,False,False,False,99.0,99.0,False,False,False,Piso,venta,,,,
1200000.0,Recoletos,Salamanca,40.4211827,-3.6857275,False,,False,,0.0,False,True,Más de 50 años,False,False,3,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,135.0,135.0,False,False,False,Casa,venta,,,,
1990000.0,Justicia-Chueca,Centro,40.4221724,-3.6971415,False,,False,,0.0,False,True,,False,False,4,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,238.0,238.0,False,False,False,Piso,venta,,,,
1475000.0,Arapiles,Chamberí,40.4349402,-3.707042,False,,False,,1.0,True,True,,False,False,2,True,False,Reformado,False,False,3.0,False,False,6.0,False,False,True,130.0,130.0,True,False,False,Otro,venta,,,,
1524900.0,Justicia-Chueca,Centro,40.4296563,-3.7005467,False,,False,,0.0,False,True,Más de 50 años,False,False,3,False,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,145.0,145.0,False,False,False,Piso,venta,,,,
2450000.0,Recoletos,Salamanca,40.4220576,-3.682917,False,,False,,0.0,True,True,Entre 30 y 50 años,False,False,3,True,False,A estrenar,False,True,2.0,False,False,4.0,Portero físico,False,False,135.0,135.0,False,False,False,Piso,venta,,,,
920000.0,Lista,Salamanca,40.4295954,-3.6781228,False,,False,,0.0,False,True,Más de 50 años,False,False,2,True,False,A estrenar,False,False,2.0,False,False,2.0,True,True,False,80.0,71.0,False,False,False,Piso,venta,,,,
5695000.0,Recoletos,Salamanca,40.4277339,-3.6815478,False,,False,,0.0,True,True,Más de 50 años,False,False,4,True,False,A estrenar,False,False,3.0,False,False,4.0,False,True,False,323.0,270.0,False,False,False,Casa,venta,,,,
1589000.0,Cortes-Huertas,Centro,40.4163097,-3.6987606,False,,False,,0.0,False,True,Más de 50 años,False,False,3,False,False,En buen estado,False,False,3.0,False,False,2.0,False,False,False,136.0,136.0,False,False,False,Otro,venta,,,,
1800000.0,Goya,Salamanca,40.4216368,-3.6742176,False,,False,,1.0,True,True,Más de 50 años,False,False,3,True,False,Reformado,False,False,3.0,False,False,0.0,True,True,False,214.0,214.0,False,False,False,Otro,venta,,,,
829000.0,Recoletos,Salamanca,40.427353,-3.680227,G,40 kWh/m² año,G,40 Kg CO₂/m² año,0.0,True,True,Más de 50 años,False,False,2,True,False,En buen estado,False,True,2.0,False,False,1.0,Fisico,False,False,76.0,63.0,False,False,False,Piso,venta,,,,
199000.0,Guindalera,Salamanca,40.435974,-3.672753,F,307 kWh/m² año,E,65 Kg CO₂/m² año,1.0,True,True,Más de 50 años,False,False,1,True,False,A estrenar,False,False,1.0,False,False,0.0,True,True,False,25.0,22.0,False,False,False,Piso,venta,,,,
2200000.0,Jerónimos,Retiro,40.4133169,-3.6905323,False,,False,,0.0,True,True,Más de 50 años,False,1.0,2,False,False,A estrenar,True,False,3.0,False,False,1.0,True,False,False,122.0,122.0,False,False,False,Piso,venta,,,,
2200000.0,Lista,Salamanca,40.42991530000001,-3.67529,False,,False,,0.0,False,True,Más de 50 años,False,False,5,False,False,En buen estado,False,False,4.0,False,False,1.0,False,False,False,250.0,250.0,False,False,False,Piso,venta,,,,
2359000.0,Goya,Salamanca,40.4188347,-3.674456,False,,False,,0.0,False,True,,False,False,4,False,False,En buen estado,False,False,3.0,False,False,6.0,False,False,False,207.0,207.0,False,False,False,Otro,venta,,,,
1990000.0,Justicia-Chueca,Centro,40.4207626,-3.6974695,False,,False,,1.0,True,True,Más de 50 años,False,False,4,True,False,Reformado,True,False,3.0,False,False,-1.0,True,True,False,238.0,194.0,False,False,False,Piso,venta,,,,
189000.0,Palomeras Bajas,Puente de Vallecas,40.3891614,-3.641426,False,,False,,0.0,False,True,,False,False,1,False,False,En buen estado,False,False,2.0,False,False,3.0,False,False,False,65.0,65.0,False,False,False,Piso,venta,,,,
1329000.0,Castellana,Salamanca,40.43068289999999,-3.6809647,False,,False,,0.0,False,True,Más de 50 años,False,False,2,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,135.0,135.0,False,False,False,Piso,venta,,,,
1090000.0,Aravaca,Moncloa-Aravaca,40.445624326,-3.785790395,False,,False,,0.0,True,True,Entre 20 y 30 años,False,False,2,True,False,En buen estado,False,True,2.0,True,True,4.0,True,True,False,110.0,100.0,True,False,True,Otro,venta,,,,
890000.0,Universidad-Malasaña,Centro,40.4229768,-3.704992,False,,False,,0.0,True,True,Más de 50 años,False,1.0,2,True,False,A estrenar,False,False,2.0,False,False,3.0,False,False,False,98.0,90.0,False,False,False,Piso,venta,,,,
85000.0,Palomeras Bajas,Puente de Vallecas,40.3924916,-3.6632221,False,,False,,0.0,False,True,Más de 50 años,False,False,1,True,False,A reformar,False,False,1.0,False,False,0.0,False,False,False,23.0,21.0,False,False,False,Piso,venta,,,,
850000.0,Canillas,Hortaleza,40.4641359,-3.6503611,False,,False,,0.0,False,True,Más de 50 años,False,False,2,False,False,En buen estado,False,True,4.0,False,False,0.0,False,False,False,170.0,170.0,False,False,False,Chalet,venta,,,,
1500000.0,Nueva España,Chamartín,40.4651034,-3.6845886,False,,False,,0.0,True,True,Más de 50 años,False,False,3,True,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,193.0,150.0,False,False,False,Piso,venta,,,,
3150000.0,Recoletos,Salamanca,40.4226659,-3.6800862,False,,False,,1.0,False,True,Más de 50 años,False,False,4,True,False,A reformar,False,False,4.0,False,False,3.0,True,Acorazada,False,244.0,244.0,False,False,False,Casa,venta,,,,
525000.0,Almagro,Chamberí,40.4310709,-3.696728,D,20 kWh/m² año,D,20 Kg CO₂/m² año,0.0,True,True,Más de 50 años,False,False,1,False,False,Reformado,False,False,1.0,False,False,0.0,True,False,False,58.0,53.0,False,False,False,Otro,venta,,,,
1119000.0,Sol,Centro,40.4182254,-3.7030698,D,127 kWh/m² año,D,26 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,3,True,False,En buen estado,False,False,3.0,False,False,2.0,False,True,False,139.0,136.0,False,False,False,Otro,venta,,,,
895000.0,Goya,Salamanca,40.4259635,-3.6726287,False,,False,,0.0,False,True,,False,False,4,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,119.0,119.0,False,False,False,Piso,venta,,,,
1950000.0,Almagro,Chamberí,40.4264925,-3.6938254,False,,False,,0.0,False,True,Más de 50 años,False,1.0,3,True,False,A reformar,False,False,2.0,False,False,1.0,False,False,False,165.0,165.0,False,False,False,Otro,venta,,,,
4400000.0,Hispanoamérica,Chamartín,40.4562567,-3.6808714,False,,False,,1.0,True,True,Entre 5 y 10 años,False,False,5,True,False,En buen estado,False,True,4.0,False,True,1.0,True,True,True,463.0,410.0,False,False,False,Otro,venta,,,,
1299000.0,Sol,Centro,40.4178752,-3.7029752,False,,False,,0.0,False,True,Más de 50 años,False,False,4,False,False,En buen estado,False,False,4.0,False,False,4.0,False,False,False,193.0,128.0,False,False,False,Piso,venta,,,,
2650000.0,Jerónimos,Retiro,40.4140828,-3.6909678,False,,False,,0.0,False,True,,False,1.0,4,False,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,180.0,180.0,False,False,False,Piso,venta,,,,
1399000.0,Lista,Salamanca,40.4313705,-3.6773606,False,,False,,0.0,False,True,Más de 50 años,False,False,3,True,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,131.0,131.0,False,False,False,Otro,venta,,,,
395000.0,Universidad-Malasaña,Centro,40.428817,-3.7057563,False,,False,,0.0,True,True,Más de 50 años,False,False,1,False,False,A reformar,False,False,2.0,False,False,3.0,False,False,False,51.0,47.0,False,False,False,Piso,venta,,,,
272000.0,Embajadores-Lavapiés,Centro,40.4082784,-3.7030025,False,,False,,0.0,False,True,,False,False,1,False,False,A reformar,False,False,2.0,False,False,2.0,False,False,False,57.0,57.0,False,False,False,Otro,venta,,,,
4700000.0,Recoletos,Salamanca,40.4272984,-3.6774917,False,,False,,0.0,False,True,Más de 50 años,False,1.0,5,True,False,En buen estado,False,False,4.0,False,False,3.0,False,False,False,311.0,311.0,False,False,False,Otro,venta,,,,
1638000.0,Goya,Salamanca,40.4250222,-3.6705027,False,,False,,1.0,False,True,Más de 50 años,False,1.0,3,True,False,En buen estado,False,True,4.0,False,False,3.0,False,False,False,217.0,185.0,False,False,False,Piso,venta,,,,
1725000.0,Estrella,Retiro,40.4203073,-3.6681672,False,,False,,1.0,True,True,Entre 30 y 50 años,False,False,3,True,False,En buen estado,False,True,4.0,True,True,7.0,False,True,False,196.0,196.0,False,False,False,Piso,venta,,,,
1430000.0,Almagro,Chamberí,40.4362046,-3.6981537,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,2,False,False,En buen estado,False,False,3.0,False,False,3.0,False,False,False,141.0,141.0,False,False,False,Otro,venta,,,,
1329000.0,Castellana,Salamanca,40.4370881,-3.6803746,E,197 kWh/m² año,E,41 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,2,True,False,En buen estado,False,False,2.0,False,False,1.0,False,True,False,135.0,114.0,False,False,False,Otro,venta,,,,
2150000.0,Goya,Salamanca,40.42476350000001,-3.6752931,False,,False,,0.0,False,True,Más de 50 años,False,False,3,False,False,En buen estado,False,False,4.0,False,False,1.0,False,False,False,154.0,138.0,False,False,False,Piso,venta,,,,
988000.0,Peñagrande,Fuencarral-El Pardo,40.478032,-3.7369148,False,,False,,0.0,True,True,,False,False,3,True,False,Reformado,False,True,3.0,True,True,4.0,False,False,False,107.0,96.0,False,False,False,Otro,venta,,,,
325000.0,Goya,Salamanca,40.4254435,-3.6683452,False,,False,,0.0,False,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,1.0,False,False,1.0,False,True,False,52.0,52.0,False,False,False,Piso,venta,,,,
217000.0,Chopera,Arganzuela,40.3948,-3.69639,False,,False,,1.0,False,True,Más de 50 años,False,False,1,False,False,A reformar,False,False,1.0,False,False,0.0,False,False,False,61.0,42.0,False,False,False,Otro,venta,,,,
1199000.0,Goya,Salamanca,40.423653,-3.6694114,D,30 kWh/m² año,D,30 Kg CO₂/m² año,0.0,True,True,,False,1.0,2,True,False,A estrenar,False,False,2.0,False,False,2.0,False,True,False,101.0,87.0,False,False,False,Piso,venta,,,,
2850000.0,Recoletos,Salamanca,40.4221383,-3.6846049,False,,False,,0.0,True,True,Entre 20 y 30 años,False,1.0,3,True,False,A estrenar,False,False,2.0,False,False,3.0,Portero físico,False,False,135.0,135.0,True,False,False,Piso,venta,,,,
4100000.0,Jerónimos,Retiro,40.4189709,-3.6921428,E,200 kWh/m² año,E,35 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,3,True,False,En buen estado,False,True,4.0,False,False,2.0,False,False,False,300.0,300.0,False,False,False,Otro,venta,,,,
250000.0,Vallehermoso,Chamberí,40.4393766,-3.7073831,False,,False,,0.0,False,True,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,False,36.0,33.0,False,False,False,Otro,venta,,,,
920000.0,Ibiza,Retiro,40.418502724,-3.678672397,False,,False,,0.0,False,True,Más de 50 años,False,False,1,True,False,A reformar,False,False,4.0,False,False,5.0,False,False,False,96.0,96.0,False,False,False,Otro,venta,,,,
2019000.0,Guindalera,Salamanca,40.431218,-3.6744322,False,,False,,0.0,False,True,,False,False,4,False,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,134.0,134.0,False,False,False,Otro,venta,,,,
420000.0,Campamento,Latina,40.3787317,-3.7923807,False,,False,,0.0,False,True,Entre 30 y 50 años,False,1.0,3,True,False,En buen estado,False,False,4.0,False,False,4.0,False,False,False,142.0,129.0,False,False,False,Piso,venta,,,,
1200000.0,Universidad-Malasaña,Centro,40.4268545,-3.709555,False,,False,,0.0,False,True,Más de 50 años,False,1.0,2,False,False,En buen estado,False,False,2.0,False,False,2.0,False,False,False,117.0,117.0,False,False,False,Piso,venta,,,,
430000.0,Universidad-Malasaña,Centro,40.4254592,-3.7045418,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,1,True,False,En buen estado,False,False,1.0,False,False,3.0,False,False,False,49.0,46.0,False,False,False,Piso,venta,,,,
1490000.0,Justicia-Chueca,Centro,40.4252282,-3.6979306,D,135 kWh/m² año,D,28 Kg CO₂/m² año,1.0,True,True,Más de 50 años,False,1.0,2,True,False,Reformado,False,False,2.0,False,False,1.0,True,False,True,127.0,117.0,False,False,False,Otro,venta,,,,
1690000.0,Trafalgar,Chamberí,40.4304229,-3.7031908,False,,False,,0.0,False,True,,False,False,3,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,185.0,170.0,False,False,False,Piso,venta,,,,
1315000.0,Goya,Salamanca,40.4258599,-3.6719534,False,,False,,0.0,False,True,,False,1.0,3,True,False,En buen estado,False,False,3.0,False,False,2.0,False,False,False,84.0,61.0,False,False,False,Otro,venta,,,,
1590000.0,Recoletos,Salamanca,40.4276352,-3.6852633,D,125 kWh/m² año,D,110 Kg CO₂/m² año,1.0,True,True,Menos de 5 años,False,False,2,True,False,Reformado,False,True,3.0,False,False,0.0,Conserje,True,True,125.0,110.0,False,False,False,Piso,venta,,,,
299000.0,Portazgo,Puente de Vallecas,40.3840254,-3.6508113,False,,False,,0.0,False,True,,False,False,2,False,False,En buen estado,False,False,3.0,False,False,1.0,False,True,False,104.0,86.0,False,False,False,Piso,venta,,,,
5690000.0,Recoletos,Salamanca,40.427544506,-3.681273891,C,125 kWh/m² año,C,34 Kg CO₂/m² año,1.0,True,True,Más de 50 años,False,False,4,True,False,Reformado,False,False,3.0,False,False,4.0,True,True,False,323.0,300.0,False,False,True,Casa,venta,,,,
1350000.0,Nueva España,Chamartín,40.4658678,-3.6804892,False,,False,,0.0,False,True,Más de 50 años,False,False,2,True,False,A reformar,False,True,3.0,False,False,3.0,False,False,False,125.0,125.0,False,False,False,Otro,venta,,,,
759000.0,Universidad-Malasaña,Centro,40.4223924,-3.7026225,False,,False,,0.0,False,True,Más de 50 años,False,1.0,2,True,False,En buen estado,False,False,2.0,False,False,4.0,False,False,False,84.0,84.0,False,False,False,Otro,venta,,,,
2200000.0,Jerónimos,Retiro,40.4133374,-3.6899422,False,,False,,0.0,False,True,Más de 50 años,False,1.0,2,False,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,122.0,120.0,False,False,False,Otro,venta,,,,
2100000.0,Nueva España,Chamartín,40.4599573,-3.6851537,False,,False,,1.0,False,True,Más de 50 años,False,False,4,True,False,A reformar,False,True,4.0,False,False,8.0,False,False,False,250.0,200.0,False,False,False,Piso,venta,,,,
4700000.0,Recoletos,Salamanca,40.4218046,-3.6855081,False,,False,,0.0,False,True,Más de 50 años,False,1.0,4,False,False,A reformar,True,False,3.0,False,False,4.0,Portero físico,False,False,243.0,243.0,False,True,False,Piso,venta,,,,
1390000.0,Lista,Salamanca,40.4348048,-3.6765518,False,,False,,1.0,True,True,Más de 50 años,False,1.0,2,True,False,Reformado,False,False,3.0,False,False,1.0,False,False,False,137.0,137.0,False,False,False,Piso,venta,,,,
899000.0,Universidad-Malasaña,Centro,40.42489599999996,-3.7036806,False,,False,,0.0,False,True,Más de 50 años,False,False,3,False,False,En buen estado,False,False,3.0,False,False,2.0,False,False,False,106.0,84.0,False,False,False,Piso,venta,,,,
1195000.0,Recoletos,Salamanca,40.4228745,-3.69075155,False,,False,,0.0,True,True,,False,False,2,True,False,A estrenar,False,False,2.0,False,False,5.0,False,False,False,111.0,111.0,False,False,False,Piso,venta,,,,
2469000.0,Castellana,Salamanca,40.4273536,-3.6802322,False,,False,,1.0,False,True,Más de 50 años,False,False,4,True,False,En buen estado,False,False,4.0,False,False,1.0,False,False,False,271.0,184.0,False,False,False,Piso,venta,,,,
1099000.0,El Viso,Chamartín,40.4173931,-3.7110649,E,174 kWh/m² año,E,36 Kg CO₂/m² año,0.0,False,True,Entre 30 y 50 años,False,1.0,2,True,False,En buen estado,False,False,4.0,False,False,0.0,False,False,False,122.0,122.0,False,False,False,Piso,venta,,,,
159000.0,Palomeras Sureste,Puente de Vallecas,40.381877,-3.6458582,False,,False,,0.0,False,True,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,0.0,False,True,False,62.0,62.0,False,False,False,Piso,venta,,,,
1150000.0,Universidad-Malasaña,Centro,40.4297733,-3.7051793,False,,False,,0.0,False,True,,False,False,1,True,False,En buen estado,False,False,2.0,False,False,5.0,False,False,False,60.0,60.0,False,False,False,Otro,venta,,,,
2500000.0,Recoletos,Salamanca,40.4291267,-3.6816759,False,,False,,0.0,True,True,,False,False,3,True,False,A estrenar,False,False,3.0,False,False,1.0,False,False,False,151.0,151.0,False,False,False,Piso,venta,,,,
345000.0,Pueblo Nuevo,Ciudad Lineal,40.43458,-3.642911,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,1,True,False,En buen estado,False,True,3.0,False,False,1.0,True,False,False,91.0,80.0,False,False,False,Piso,venta,,,,
420000.0,Timón,Barajas,40.4697384,-3.5861118,False,,False,,0.0,False,True,,False,False,2,True,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,94.0,90.0,False,False,False,Piso,venta,,,,
620000.0,Castellana,Salamanca,40.4342639,-3.6835994,False,,False,,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,4.0,False,False,False,55.0,55.0,False,False,False,Otro,venta,,,,
450000.0,Abrantes,Carabanchel,40.3862824,-3.7281329,C,105 kWh/m² año,D,18 Kg CO₂/m² año,1.0,True,True,Entre 30 y 50 años,False,False,2,False,False,En buen estado,False,False,4.0,True,False,2.0,False,Entrada,True,138.0,100.0,True,False,False,Piso,venta,,,,
1985000.0,Hispanoamérica,Chamartín,40.4544305,-3.6837497,False,,False,,0.0,False,True,,False,False,3,False,False,En buen estado,False,False,4.0,False,False,0.0,False,False,False,174.0,141.0,False,False,False,Piso,venta,,,,
560000.0,Peñagrande,Fuencarral-El Pardo,40.4770377,-3.7232439,False,,False,,0.0,False,True,,False,False,3,False,False,En buen estado,False,False,6.0,False,False,0.0,False,False,False,170.0,170.0,False,False,False,Casa,venta,,,,
5695000.0,Recoletos,Salamanca,40.4275683,-3.6827745,False,,False,,0.0,True,True,Más de 50 años,False,1.0,4,True,False,A estrenar,False,False,4.0,False,False,4.0,Portero físico,False,False,323.0,323.0,True,False,False,Otro,venta,,,,
3700000.0,Jerónimos,Retiro,40.4125986,-3.690091,False,,False,,1.0,False,True,Más de 50 años,False,False,4,True,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,232.0,232.0,False,False,False,Otro,venta,,,,
2500000.0,Almagro,Chamberí,40.4383689,-3.6943455,False,,False,,0.0,False,True,Más de 50 años,False,False,3,False,False,En buen estado,False,True,4.0,False,False,7.0,False,False,False,203.0,180.0,False,False,False,Otro,venta,,,,
297000.0,Universidad-Malasaña,Centro,40.473118713,-3.695721064,False,,False,,0.0,False,True,,False,False,1,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,49.0,49.0,False,False,False,Piso,venta,,,,
1385000.0,Jerónimos,Retiro,40.4198128,-3.6877463,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,3,False,False,En buen estado,False,True,3.0,False,False,1.0,False,False,False,140.0,140.0,True,False,False,Piso,venta,,,,
2359000.0,Ibiza,Retiro,40.4165063,-3.6748859,C,30 kWh/m² año,C,30 Kg CO₂/m² año,0.0,True,True,Más de 50 años,False,False,4,True,False,A estrenar,False,True,3.0,False,False,6.0,True,False,False,207.0,183.0,False,False,False,Piso,venta,,,,
1077000.0,Peñagrande,Fuencarral-El Pardo,40.4785751,-3.7358215,False,,False,,0.0,True,True,,False,False,3,True,False,Reformado,False,True,4.0,True,True,4.0,False,False,False,179.0,162.0,False,False,False,Otro,venta,,,,
2500000.0,Justicia-Chueca,Centro,40.4261,-3.69574,False,,False,,0.0,False,True,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,255.0,255.0,False,False,False,Piso,venta,,,,
510000.0,Almenara,Tetuán,40.4699912,-3.6922932,False,,False,,0.0,True,True,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,0.0,False,True,False,104.0,90.0,True,False,False,Otro,venta,,,,
2400000.0,Fuente del Berro,Salamanca,40.4220697,-3.6634179,False,,False,,0.0,True,True,Más de 50 años,False,False,6,True,False,A estrenar,False,False,5.0,True,True,0.0,False,False,False,297.0,297.0,False,False,False,Chalet,venta,,,,
199000.0,Guindalera,Salamanca,40.4354568,-3.6720735,E,65 kWh/m² año,F,307 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,1.0,1,False,False,En buen estado,False,False,1.0,False,False,0.0,False,True,False,25.0,22.0,False,False,False,Otro,venta,,,,
2385000.0,Almagro,Chamberí,40.437051,-3.7018462,False,,False,,0.0,False,True,Más de 50 años,False,False,4,True,False,En buen estado,False,False,3.0,False,False,6.0,False,False,False,194.0,194.0,False,False,False,Otro,venta,,,,
1800000.0,Guindalera,Salamanca,40.433754238,-3.661707542,False,,False,,0.0,False,True,,False,False,3,False,False,En buen estado,False,True,3.0,False,False,7.0,False,False,False,220.0,220.0,False,False,False,Piso,venta,,,,
2100000.0,Recoletos,Salamanca,40.427499575,-3.680088178,False,,False,,0.0,False,True,,False,False,2,False,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,160.0,160.0,False,False,False,Piso,venta,,,,
2200000.0,Fuente del Berro,Salamanca,40.4239913,-3.6636034,False,,False,,0.0,False,True,Más de 50 años,False,False,3,True,False,En buen estado,False,True,4.0,False,False,0.0,False,True,False,290.0,290.0,False,False,False,Casa,venta,,,,
1119000.0,Sol,Centro,40.4181185,-3.7031333,False,,False,,0.0,False,True,Más de 50 años,False,1.0,3,False,False,En buen estado,False,False,3.0,False,False,2.0,False,False,False,132.0,132.0,False,False,False,Otro,venta,,,,
295000.0,Arcos,San Blas,40.4205549,-3.6187651,False,,False,,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,3.0,False,False,5.0,False,False,False,90.0,90.0,False,False,False,Piso,venta,,,,
1849000.0,Goya,Salamanca,40.4271315,-3.6701071,False,,False,,0.0,False,True,Más de 50 años,False,1.0,3,True,False,En buen estado,False,False,3.0,False,False,2.0,False,False,False,157.0,149.0,False,False,False,Piso,venta,,,,
527500.0,Alameda de Osuna,Barajas,40.46220499,-3.585993407,False,,False,,0.0,False,True,,False,False,2,False,False,En buen estado,False,True,2.0,False,False,2.0,False,False,False,91.0,91.0,False,False,False,Piso,venta,,,,
2100000.0,Trafalgar,Chamberí,40.4314925,-3.6983478,False,,False,,0.0,True,True,Más de 50 años,False,False,3,True,False,A reformar,False,True,6.0,False,False,1.0,True,True,True,274.0,237.0,False,False,False,Piso,venta,,,,
1349000.0,Recoletos,Salamanca,40.4255498,-3.6874933,False,,False,,0.0,False,True,Más de 50 años,False,1.0,3,False,False,En buen estado,False,False,2.0,False,False,1.0,False,True,False,120.0,97.0,False,False,False,Piso,venta,,,,
330000.0,Ensanche de Vallecas-Valdecarros,Villa de Vallecas,40.3746876,-3.6071518,False,,False,,0.0,False,True,Entre 10 y 20 años,False,False,1,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,False,65.0,46.0,False,False,False,Otro,venta,,,,
1250000.0,Lista,Salamanca,40.4285523,-3.6748631,False,,False,,0.0,True,True,Más de 50 años,False,False,2,True,False,En buen estado,False,False,4.0,False,False,2.0,False,True,False,138.0,121.0,False,False,False,Piso,venta,,,,
1195000.0,Justicia-Chueca,Centro,40.4262786,-3.6966628,False,,False,,0.0,False,True,,False,False,3,False,False,En buen estado,True,True,3.0,False,False,0.0,False,False,False,159.0,159.0,False,False,False,Otro,venta,,,,
