price_eur,barrio,distrito,lat,lon,energy_consumption_rating,energy_consumption_value,energy_emissions_rating,energy_emissions_value,adaptado a personas con movilidad reducida,aire acondicionado,amueblado,antigüedad,ascensor,balcón,baños,calefacción,chimenea,conservación,exterior,garaje,habitaciones,jardín,piscina,planta,portero automático,puerta blindada,sistema de seguridad,superficie construida,superficie útil,terraza,trastero,vidrios dobles,tipo_inmueble
166000.0,San Diego,Puente de Vallecas,40.3874073,-3.6656694,False,,False,,0.0,False,True,Más de 50 años,False,False,1,False,False,A reformar,False,False,2.0,False,False,4.0,False,True,False,55.0,50.0,False,False,False,Casa
835000.0,El Pardo,Fuencarral-El Pardo,40.534409,-3.7827479,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,True,True,2.0,False,False,0.0,False,False,False,95.0,95.0,False,False,False,Piso
530000.0,Castilla,Chamartín,40.4672746,-3.6883896,False,,False,,0.0,False,True,Desconocida,False,False,4,False,False,En buen estado,True,True,5.0,False,False,0.0,False,False,False,171.0,171.0,False,False,False,Piso
1580000.0,Castellana,Salamanca,40.4351132,-3.6829766,False,,False,,0.0,True,True,Más de 50 años,False,False,2,True,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,128.0,128.0,False,False,False,Piso
3150000.0,Recoletos,Salamanca,40.4290511,-3.6805805,False,,False,,0.0,True,True,Desconocida,False,False,4,True,False,En buen estado,False,False,3.0,False,False,3.0,False,True,False,191.0,191.0,False,False,False,Piso
839000.0,Gaztambide,Chamberí,40.4325357,-3.7166709,False,,False,,1.0,True,True,Desconocida,False,1.0,2,True,False,Reformado,False,False,2.0,False,False,2.0,False,False,False,123.0,93.0,False,False,False,Casa
2100000.0,Castellana,Salamanca,40.4301148,-3.6832859,False,,False,,0.0,False,True,Desconocida,False,1.0,3,False,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,150.0,150.0,False,False,False,Otro
835000.0,Goya,Salamanca,40.4288431,-3.6751577,False,,False,,0.0,True,True,Más de 50 años,False,False,2,True,False,Reformado,False,False,2.0,False,False,2.0,False,False,False,75.0,70.0,False,False,True,Otro
2350000.0,Palacio,Centro,40.4074414,-3.7115025,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,True,True,4.0,False,False,0.0,False,False,False,138.0,138.0,False,False,False,Casa
3110000.0,Sol,Centro,40.417551,-3.6969027,False,,False,,0.0,True,True,Entre 20 y 30 años,False,1.0,4,False,True,Reformado,False,True,3.0,False,False,1.0,True,True,False,248.0,220.0,False,False,False,Piso
5100000.0,Castellana,Salamanca,40.432053837,-3.688250144,False,,False,,0.0,True,True,Desconocida,False,False,5,False,False,En buen estado,False,False,4.0,False,False,2.0,False,False,False,311.0,311.0,False,False,False,Piso
1950000.0,Cuatro Caminos,Tetuán,40.4512634,-3.6796602,False,,False,,0.0,True,True,Desconocida,False,1.0,5,True,False,En buen estado,False,False,6.0,False,True,2.0,False,False,False,390.0,390.0,False,False,False,Piso
2370000.0,Justicia-Chueca,Centro,40.4262786,-3.6966628,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,True,True,2.0,False,False,0.0,False,False,False,126.0,126.0,True,False,False,Otro
750000.0,Montecarmelo,Fuencarral-El Pardo,40.5549245,-3.709903,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,False,True,3.0,False,False,0.0,False,False,False,106.0,106.0,True,False,False,Casa
159900.0,Abrantes,Carabanchel,40.3818558,-3.7279716,E,244 kWh/m² año,E,51 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,Reformado,False,False,3.0,False,False,0.0,False,False,False,56.0,56.0,False,False,False,Casa
2650000.0,Recoletos,Salamanca,40.4220809,-3.6813777,False,,False,,0.0,True,True,Más de 50 años,False,False,4,True,False,Reformado,False,False,3.0,False,False,1.0,False,False,False,148.0,135.0,False,True,False,Piso
235000.0,Moscardó,Usera,40.386730289,-3.714108419,E,286 kWh/m² año,E,60 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,1.0,False,False,4.0,False,False,False,66.0,66.0,False,False,False,Piso
5330000.0,Goya,Salamanca,40.4252656,-3.6799229,False,,False,,0.0,False,True,Desconocida,False,False,4,False,False,En buen estado,True,True,4.0,False,False,0.0,False,False,False,389.0,389.0,False,False,False,Casa
750000.0,Goya,Salamanca,40.425642642,-3.673786433,E,191 kWh/m² año,E,58 Kg CO₂/m² año,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,81.0,66.0,False,False,False,Piso
3700000.0,Palacio,Centro,40.4103956,-3.7119502,False,,False,,0.0,False,True,Desconocida,False,False,5,False,False,En buen estado,True,True,5.0,False,False,0.0,False,False,False,339.0,339.0,True,False,False,Piso
395000.0,Numancia,Puente de Vallecas,40.403704311,-3.669417917,D,108 kWh/m² año,D,22 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,1.0,1,False,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,65.0,62.0,False,False,False,Piso
2700000.0,Prosperidad,Chamartín,40.450345697,-3.66491954,False,,False,,0.0,False,True,Desconocida,False,False,5,False,False,En buen estado,True,True,5.0,False,False,0.0,False,False,False,380.0,380.0,False,False,False,Piso
1600000.0,Goya,Salamanca,40.4213851,-3.6764872,False,,False,,0.0,True,True,Más de 50 años,False,False,3,True,False,En buen estado,False,False,2.0,False,False,3.0,False,False,False,113.0,113.0,False,False,False,Piso
800000.0,Goya,Salamanca,40.427557,-3.6757217,False,,False,,0.0,True,True,Desconocida,False,False,1,False,False,En buen estado,False,False,3.0,False,False,5.0,False,False,False,80.0,79.0,False,False,False,Piso
279000.0,Abrantes,Carabanchel,40.3845346,-3.7251974,E,188 kWh/m² año,E,34 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,Reformado,False,False,3.0,False,False,0.0,False,False,False,63.0,63.0,False,False,False,Piso
4300000.0,Recoletos,Salamanca,40.4273536,-3.6802322,False,,False,,0.0,True,True,Desconocida,False,False,4,False,False,A estrenar,False,True,4.0,False,False,3.0,False,True,False,290.0,290.0,False,False,False,Piso
3650000.0,Justicia-Chueca,Centro,40.4194691,-3.6943927,False,,False,,0.0,False,True,Desconocida,False,False,4,False,False,En buen estado,True,False,3.0,False,False,0.0,False,False,False,259.0,259.0,False,False,False,Otro
150000.0,Palos de Moguer,Arganzuela,40.4018867,-3.6921188,E,189 kWh/m² año,D,32 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,A estrenar,False,True,1.0,False,False,5.0,False,False,False,25.0,25.0,False,False,False,Casa
340000.0,Pueblo Nuevo,Ciudad Lineal,40.4322782,-3.639213,E,185 kWh/m² año,E,36 Kg CO₂/m² año,0.0,True,True,Más de 50 años,False,False,1,True,False,A estrenar,False,False,2.0,False,False,3.0,False,True,False,74.0,62.0,False,False,False,Otro
200000.0,Concepción,Ciudad Lineal,40.4384786,-3.6500458,E,260 kWh/m² año,E,44 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,1.0,False,True,3.0,False,False,False,50.0,50.0,False,False,False,Piso
1950000.0,El Pardo,Fuencarral-El Pardo,40.470251287,-3.793885868,False,,False,,0.0,False,True,Desconocida,False,False,4,False,False,En buen estado,False,True,4.0,False,False,0.0,False,False,False,501.0,501.0,False,False,False,Casa
169000.0,San Isidro,Carabanchel,40.3968468,-3.7327236,False,,False,,0.0,False,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,3.0,False,False,2.0,False,True,False,57.0,46.0,False,False,False,Piso
849000.0,El Viso,Chamartín,40.4484483,-3.6894046,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,105.0,105.0,False,False,False,Piso
3300000.0,Prosperidad,Chamartín,40.450345697,-3.66491954,False,,False,,0.0,False,True,Desconocida,False,False,8,False,False,En buen estado,False,False,7.0,False,False,0.0,False,False,False,475.0,475.0,False,False,False,Otro
184000.0,Pradolongo,Usera,40.3841341,-3.709296,False,,False,,0.0,False,True,Desconocida,False,False,1,False,False,En buen estado,False,False,2.0,False,False,0.0,False,True,False,60.0,50.0,False,False,False,Piso
360000.0,San Isidro,Carabanchel,40.3912796,-3.7364817,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,2,True,False,En buen estado,False,True,3.0,False,False,1.0,False,True,False,89.0,78.0,False,False,False,Piso
289000.0,Justicia-Chueca,Centro,40.4225963,-3.6955019,False,,False,,0.0,True,True,Desconocida,False,False,1,True,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,50.0,50.0,False,False,False,Otro
380000.0,Aluche,Latina,40.3910135,-3.7535023,False,,False,,0.0,False,True,Más de 50 años,False,1.0,1,False,False,A estrenar,False,True,3.0,True,False,0.0,False,False,False,90.0,90.0,False,False,False,Casa
239900.0,San Diego,Puente de Vallecas,40.3898051,-3.6714777,False,,False,,0.0,False,True,Más de 50 años,False,False,2,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,125.0,125.0,False,False,False,Piso
276000.0,Embajadores-Lavapiés,Centro,40.4064766,-3.7063471,G,999 kWh/m² año,G,99 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,1.0,1,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,False,39.0,39.0,False,False,False,Piso
975000.0,La Paz,Fuencarral-El Pardo,40.484060904,-3.695548345,False,,False,,1.0,True,True,Desconocida,False,False,3,True,False,En buen estado,False,True,4.0,True,True,5.0,False,False,False,158.0,158.0,False,False,False,Piso
649000.0,Apóstol Santiago,Hortaleza,40.479885829,-3.663386996,E,187 kWh/m² año,E,39 Kg CO₂/m² año,0.0,False,True,Entre 20 y 30 años,False,False,2,True,False,En buen estado,False,True,3.0,False,True,2.0,False,False,False,138.0,84.0,False,False,False,Casa
189000.0,Prosperidad,Chamartín,40.4396063,-3.6738587,G,420 kWh/m² año,G,81 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,44.0,44.0,False,False,False,Piso
900000.0,Justicia-Chueca,Centro,40.4225126,-3.6995838,False,,False,,0.0,False,True,Más de 50 años,False,False,4,False,False,En buen estado,False,False,6.0,False,False,1.0,False,False,False,85.0,78.0,False,False,False,Otro
2800000.0,Valdezarza,Moncloa-Aravaca,40.4676594,-3.7126026,A,104 kWh/m² año,A,54 Kg CO₂/m² año,0.0,False,True,Menos de 5 años,False,False,4,True,False,En buen estado,False,True,4.0,True,True,0.0,False,False,False,328.0,328.0,False,False,False,Otro
1395000.0,Ibiza,Retiro,40.4158244,-3.676663,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,True,False,2.0,False,False,0.0,False,False,False,114.0,114.0,False,False,False,Casa
2200000.0,Jerónimos,Retiro,40.4133435,-3.6897711,False,,False,,0.0,True,True,Más de 50 años,False,1.0,2,True,False,Reformado,False,False,3.0,False,False,1.0,False,False,True,122.0,15.0,False,False,False,Otro
1590000.0,Lista,Salamanca,40.4306508,-3.6749797,False,,False,,0.0,True,True,Más de 50 años,False,1.0,4,True,False,A estrenar,False,False,3.0,False,False,1.0,False,False,False,108.0,108.0,False,False,False,Piso
229000.0,Moscardó,Usera,40.3866275,-3.7123171,E,232 kWh/m² año,E,48 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,61.0,61.0,False,False,False,Otro
599000.0,Imperial,Arganzuela,40.4136135,-3.7207406,False,,False,,0.0,False,True,Más de 50 años,False,False,2,True,False,Reformado,False,True,3.0,False,False,6.0,False,False,False,114.0,114.0,False,False,False,Casa
1180000.0,Trafalgar,Chamberí,40.432229,-3.7027081,False,,False,,0.0,True,True,Desconocida,False,1.0,2,True,False,A estrenar,False,False,2.0,False,False,1.0,False,False,False,100.0,100.0,False,False,False,Piso
1900000.0,Castellana,Salamanca,40.4380916,-3.6887861,False,,False,,0.0,True,True,Entre 20 y 30 años,False,False,2,True,True,Reformado,False,True,2.0,False,False,8.0,False,False,False,170.0,155.0,False,False,False,Piso
1250000.0,Cuatro Caminos,Tetuán,40.4540588,-3.6910579,False,,False,,0.0,True,True,Desconocida,False,False,2,False,False,A estrenar,False,False,2.0,False,False,8.0,False,False,False,142.0,142.0,False,False,False,Piso
1220000.0,Sanchinarro,Hortaleza,40.4941558,-3.6548834,False,,False,,0.0,False,True,Entre 10 y 20 años,False,1.0,3,False,False,En buen estado,False,True,3.0,False,False,5.0,False,False,False,216.0,216.0,False,False,False,Piso
2235507.0,Justicia-Chueca,Centro,40.4225963,-3.6955019,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,True,False,3.0,False,False,0.0,False,False,False,162.0,162.0,True,False,False,Otro
102000.0,Opañel,Carabanchel,40.3940607,-3.7196998,E,245 kWh/m² año,E,45 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,True,False,A reformar,False,False,2.0,False,False,0.0,False,False,False,38.0,28.0,False,False,False,Piso
835000.0,Palacio,Centro,40.4074414,-3.7115025,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,True,True,3.0,False,False,0.0,False,False,False,128.0,128.0,False,False,False,Casa
359000.0,Valdeacederas,Tetuán,40.4652447,-3.706751,False,,False,,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,True,3.0,False,False,2.0,False,False,False,68.0,68.0,False,False,False,Piso
185000.0,San Andrés,Villaverde,40.345512,-3.7095777,E,256 kWh/m² año,E,54 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,64.0,64.0,False,False,False,Piso
1890000.0,Las Tablas,Fuencarral-El Pardo,40.5115384,-3.6756198,False,,False,,0.0,False,True,Desconocida,False,False,3,False,False,En buen estado,False,True,4.0,False,False,0.0,False,False,False,186.0,186.0,True,False,False,Piso
420000.0,Acacias,Arganzuela,40.4035172,-3.7025789,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,1,True,False,A reformar,False,False,2.0,False,False,1.0,False,True,False,61.0,61.0,False,False,False,Piso
790000.0,Trafalgar,Chamberí,40.4364112,-3.6991561,False,,False,,0.0,True,True,Desconocida,False,False,2,True,False,A estrenar,False,False,2.0,False,False,2.0,False,False,False,73.0,73.0,False,False,False,Piso
2230000.0,Argüelles,Moncloa-Aravaca,40.429417923,-3.719883257,False,,False,,0.0,False,True,Más de 50 años,False,False,2,True,False,En buen estado,False,False,5.0,False,False,3.0,False,False,False,358.0,358.0,False,False,False,Piso
186200.0,Ambroz,Vicálvaro,40.4059404,-3.6157214,False,,False,,0.0,True,True,Más de 50 años,False,False,1,True,False,Reformado,False,False,3.0,False,False,4.0,False,False,False,54.0,46.0,False,False,False,Otro
299000.0,Santa Eugenia,Villa de Vallecas,40.3851017,-3.6089835,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,2,False,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,91.0,73.0,False,False,False,Casa
2500000.0,Valdemarín,Moncloa-Aravaca,40.4676864,-3.7843962,False,,False,,0.0,False,True,Desconocida,False,False,10,False,False,En buen estado,False,False,11.0,False,False,0.0,False,False,False,685.0,685.0,False,False,False,Casa
177000.0,San Diego,Puente de Vallecas,40.3920196,-3.6701267,False,,False,,0.0,False,True,Entre 10 y 20 años,False,False,1,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,False,50.0,40.0,False,False,False,Otro
5450000.0,Castellana,Salamanca,40.4355131,-3.687216,False,,False,,0.0,True,True,Desconocida,False,False,3,False,False,En buen estado,False,True,3.0,False,True,2.0,False,False,False,298.0,298.0,False,False,False,Piso
234000.0,Palomeras Bajas,Puente de Vallecas,40.387952308,-3.63712615,False,,False,,1.0,False,True,Desconocida,False,False,2,True,False,A estrenar,False,False,3.0,False,False,0.0,False,True,False,90.0,87.0,False,False,False,Otro
2800000.0,Almagro,Chamberí,40.4264925,-3.6938254,False,,False,,0.0,True,True,Más de 50 años,False,False,3,False,False,En buen estado,False,False,3.0,False,False,3.0,False,False,False,190.0,190.0,False,False,False,Otro
369000.0,Justicia-Chueca,Centro,40.4214515,-3.7001625,False,,False,,0.0,False,True,Más de 50 años,False,False,4,False,False,Reformado,False,False,4.0,False,False,1.0,True,True,False,60.0,55.0,False,False,False,Otro
225000.0,Cuatro Caminos,Tetuán,40.4497824,-3.7008144,False,,False,,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,52.0,52.0,False,False,False,Otro
425000.0,Valdeacederas,Tetuán,40.471311,-3.7017328,False,,False,,0.0,False,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,3.0,False,False,3.0,False,False,False,64.0,56.0,False,False,False,Otro
750000.0,Arapiles,Chamberí,40.4299001,-3.7112842,False,,False,,0.0,True,True,Desconocida,False,False,2,True,False,Reformado,False,False,2.0,False,False,6.0,False,False,False,66.0,59.0,False,False,False,Piso
3185000.0,Castellana,Salamanca,40.4338595,-3.6806186,False,,False,,0.0,True,True,Más de 50 años,True,False,4,True,False,Reformado,False,False,5.0,False,False,2.0,True,False,False,378.0,329.0,False,False,False,Piso
1290000.0,Sol,Centro,40.453774,-3.7052578,False,,False,,0.0,False,True,Desconocida,False,False,5,True,False,En buen estado,False,False,4.0,False,False,1.0,False,True,False,180.0,180.0,False,False,False,Piso
3500000.0,Lista,Salamanca,40.4273883,-3.6749727,False,,False,,0.0,True,True,Más de 50 años,False,1.0,5,True,False,Reformado,False,False,4.0,False,False,2.0,True,True,False,261.0,223.0,False,False,False,Piso
13250000.0,Goya,Salamanca,40.4270901,-3.6732374,False,,False,,0.0,False,True,Desconocida,False,False,6,False,False,En buen estado,True,True,5.0,False,False,0.0,False,False,False,605.0,605.0,True,False,False,Casa
3400000.0,Justicia-Chueca,Centro,40.424860433,-3.691087491,False,,False,,0.0,False,True,Desconocida,False,False,4,False,False,En buen estado,True,False,6.0,False,False,0.0,False,False,False,352.0,352.0,True,False,False,Otro
1700000.0,Justicia-Chueca,Centro,40.425118,-3.6914056,False,,False,,0.0,False,True,Desconocida,False,False,3,False,False,En buen estado,True,False,2.0,False,False,0.0,False,False,False,175.0,175.0,False,False,False,Casa
719000.0,Castellana,Salamanca,40.437182,-3.6806878,E,197 kWh/m² año,E,41 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,2,True,False,En buen estado,False,False,2.0,False,False,3.0,False,True,False,59.0,50.0,False,False,False,Otro
225000.0,Moscardó,Usera,40.386730289,-3.714108419,E,286 kWh/m² año,E,60 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,66.0,66.0,False,False,False,Otro
165000.0,San Diego,Puente de Vallecas,40.386731,-3.6697903,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,1,False,False,Reformado,False,False,3.0,False,False,0.0,False,False,False,60.0,50.0,False,False,False,Piso
3900000.0,Piovera,Hortaleza,40.4562404,-3.6341042,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,7,True,False,En buen estado,False,True,6.0,True,True,0.0,False,True,False,699.0,650.0,False,False,False,Chalet
238000.0,Santa Eugenia,Villa de Vallecas,40.380306,-3.615647,E,123 kWh/m² año,E,456 Kg CO₂/m² año,1.0,False,True,Entre 30 y 50 años,False,1.0,1,True,False,En buen estado,False,False,3.0,False,False,2.0,True,True,False,118.0,118.0,False,False,False,Piso
759000.0,Embajadores-Lavapiés,Centro,40.4103844,-3.702668,False,,False,,0.0,False,True,Desconocida,False,False,3,False,False,En buen estado,True,False,4.0,False,False,0.0,False,False,False,134.0,134.0,False,False,False,Piso
815000.0,Ibiza,Retiro,40.4168369,-3.6772531,False,,False,,0.0,False,True,Desconocida,False,False,1,True,False,En buen estado,False,False,1.0,False,False,4.0,False,False,False,96.0,86.0,False,False,False,Piso
259000.0,Puerta Bonita,Carabanchel,40.3771673,-3.7383006,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,2,True,False,A reformar,False,False,3.0,False,False,7.0,False,False,False,106.0,94.0,False,False,False,Piso
3950000.0,El Viso,Chamartín,40.4381633,-3.6892995,False,,False,,0.0,True,True,Más de 50 años,False,False,6,True,False,Reformado,False,False,6.0,False,False,1.0,True,True,False,380.0,360.0,False,False,False,Piso
1280000.0,El Pardo,Fuencarral-El Pardo,40.470251287,-3.793885868,False,,False,,0.0,False,True,Desconocida,False,False,5,False,False,En buen estado,False,True,5.0,False,False,0.0,False,False,False,292.0,292.0,False,False,False,Casa
420000.0,Palos de Moguer,Arganzuela,40.4014244,-3.6951258,False,,False,,0.0,False,True,Entre 30 y 50 años,False,1.0,1,False,False,En buen estado,False,False,1.0,False,False,4.0,False,False,False,80.0,63.0,False,False,False,Otro
350000.0,San Isidro,Carabanchel,40.3961328,-3.7218956,False,,False,,0.0,False,True,Entre 30 y 50 años,False,1.0,2,True,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,119.0,98.0,False,False,False,Piso
3180000.0,Goya,Salamanca,40.4261793,-3.6730996,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,True,False,4.0,False,False,0.0,False,False,False,250.0,250.0,False,False,False,Otro
195000.0,Numancia,Puente de Vallecas,40.3975197,-3.6596398,False,,False,,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,60.0,55.0,False,False,False,Piso
549000.0,Almenara,Tetuán,40.4674186,-3.6943792,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,2,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,110.0,110.0,False,False,False,Casa
2600000.0,Justicia-Chueca,Centro,40.42185,-3.7008615,False,,False,,0.0,False,True,Desconocida,False,1.0,17,False,False,En buen estado,False,False,24.0,False,False,1.0,False,False,False,315.0,250.0,False,False,False,Piso
375000.0,Acacias,Arganzuela,40.4045888,-3.7034417,False,,False,,0.0,False,True,Desconocida,False,False,1,False,False,En buen estado,True,False,2.0,False,False,0.0,False,False,False,51.0,51.0,False,False,False,Casa
1890000.0,Mirasierra-Arroyo del Fresno,Fuencarral-El Pardo,40.4932102,-3.7163503,C,104 kWh/m² año,C,53 Kg CO₂/m² año,0.0,False,True,Desconocida,False,False,5,True,False,En buen estado,False,True,6.0,True,False,0.0,False,False,False,366.0,366.0,False,False,False,Chalet
419000.0,Justicia-Chueca,Centro,40.421215,-3.7003314,False,,False,,1.0,False,True,Entre 10 y 20 años,False,False,2,False,False,En buen estado,False,False,5.0,False,False,1.0,False,True,False,70.0,60.0,False,False,False,Otro
4100000.0,Goya,Salamanca,40.427489346,-3.679884799,False,,False,,0.0,False,True,Desconocida,False,False,5,False,False,En buen estado,True,False,4.0,False,False,0.0,False,False,False,233.0,233.0,True,False,False,Otro
1580000.0,Goya,Salamanca,40.422536,-3.6746188,False,,False,,0.0,False,True,Desconocida,False,1.0,3,False,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,185.0,185.0,False,False,False,Piso
799000.0,Sol,Centro,40.4192323,-3.7064585,False,,False,,1.0,True,True,Más de 50 años,False,1.0,2,True,False,En buen estado,False,False,2.0,False,False,1.0,True,False,False,112.0,110.0,False,False,False,Piso
,,,40.3905999,-3.6399626,False,,False,,0.0,False,True,Desconocida,False,False,1,False,False,En buen estado,False,False,,False,False,0.0,False,False,False,,,False,False,False,Otro
1459000.0,Goya,Salamanca,40.4245006,-3.6788244,False,,False,,0.0,True,True,Más de 50 años,False,1.0,2,False,False,Reformado,False,False,2.0,False,False,5.0,False,False,False,97.0,69.0,False,False,False,Piso
800000.0,El Pardo,Fuencarral-El Pardo,40.5200294,-3.7786629,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,2,True,False,A reformar,False,True,6.0,True,False,0.0,False,False,False,187.0,185.0,False,False,False,Casa
419000.0,Justicia-Chueca,Centro,40.4206245,-3.7009543,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,Reformado,False,False,5.0,False,False,1.0,False,True,False,75.0,75.0,False,False,False,Otro
622000.0,Embajadores-Lavapiés,Centro,40.4124761,-3.7006555,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,159.0,159.0,False,False,False,Piso
206000.0,Portazgo,Puente de Vallecas,40.3923676,-3.6517971,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,1,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,72.0,47.0,False,False,False,Piso
2500000.0,Prosperidad,Chamartín,40.450345697,-3.66491954,False,,False,,0.0,False,True,Desconocida,False,False,6,False,False,En buen estado,False,False,5.0,False,False,0.0,False,False,False,500.0,500.0,False,False,False,Casa
350000.0,Montecarmelo,Fuencarral-El Pardo,40.5127496,-3.6918889,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,True,False,1.0,False,False,0.0,False,False,False,97.0,97.0,False,False,False,Casa
3300000.0,Castellana,Salamanca,40.433948174,-3.679535507,False,,False,,0.0,True,True,Desconocida,False,False,3,True,False,A reformar,False,True,6.0,False,False,3.0,False,False,False,309.0,309.0,False,False,False,Piso
1850000.0,Ibiza,Retiro,40.4201507,-3.6759085,False,,False,,0.0,False,True,Entre 30 y 50 años,False,False,3,False,False,Reformado,False,True,3.0,False,False,1.0,False,False,False,170.0,154.0,False,False,False,Piso
1149000.0,Ibiza,Retiro,40.4167627,-3.676074,False,,False,,0.0,True,True,Entre 30 y 50 años,False,False,2,True,False,Reformado,False,False,2.0,False,False,3.0,False,False,True,120.0,93.0,False,False,False,Piso
4700000.0,Justicia-Chueca,Centro,40.4262786,-3.6966628,False,,False,,0.0,False,True,Desconocida,False,False,3,False,False,En buen estado,True,False,4.0,False,False,0.0,False,False,False,231.0,231.0,False,False,False,Piso
4350000.0,Jerónimos,Retiro,40.4195032,-3.6908147,False,,False,,0.0,True,True,Desconocida,False,1.0,4,True,False,En buen estado,False,False,4.0,False,False,0.0,False,False,False,370.0,370.0,False,False,False,Piso
265000.0,Embajadores-Lavapiés,Centro,40.4121208,-3.700164,False,,False,,0.0,False,True,Desconocida,False,False,1,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,43.0,43.0,False,False,False,Otro
1100000.0,El Pardo,Fuencarral-El Pardo,40.534409,-3.7827479,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,True,True,2.0,False,False,0.0,False,False,False,120.0,120.0,False,False,False,Piso
1700000.0,Palacio,Centro,40.4200564,-3.7126802,False,,False,,0.0,False,True,Más de 50 años,False,1.0,3,False,False,En buen estado,False,False,4.0,False,False,2.0,False,False,False,157.0,150.0,False,False,False,Piso
490000.0,Lista,Salamanca,40.4325533,-3.6743776,False,,False,,0.0,True,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,1.0,False,False,4.0,False,False,False,50.0,45.0,False,False,False,Piso
335000.0,Pueblo Nuevo,Ciudad Lineal,40.4301305,-3.6415279,False,,False,,0.0,False,True,Desconocida,False,False,1,True,False,En buen estado,False,False,3.0,False,False,1.0,False,True,False,74.0,74.0,False,False,False,Otro
265000.0,Simancas,San Blas,40.4261685,-3.6289687,False,,False,,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,6.0,False,False,False,47.0,40.0,False,False,False,Otro
4900000.0,Goya,Salamanca,40.4274824,-3.6757193,False,,False,,0.0,False,True,Desconocida,False,False,5,False,False,En buen estado,True,True,6.0,False,False,0.0,False,False,False,358.0,358.0,True,False,False,Otro
