price_eur,barrio,distrito,lat,lon,listing_type,energy_consumption_rating,energy_emissions_rating,adaptado a personas con movilidad reducida,aire acondicionado,amueblado,antigüedad,ascensor,balcón,baños,calefacción,chimenea,cocina equipada,conservación,exterior,garaje,habitaciones,jardín,piscina,planta,portero automático,puerta blindada,referencia,sistema de seguridad,superficie construida,superficie útil,terraza,trastero,vidrios dobles,tipo_inmueble
2850.0,Valdemarín,Moncloa-Aravaca,40.4667476,-3.7893763,rental,False,False,0.0,False,No,,False,False,2,True,False,True,En buen estado,False,True,2.0,True,True,0.0,False,False,I-03015G-W-03015G,False,120.0,120.0,False,False,False,Otro
1100.0,Argüelles,Moncloa-Aravaca,40.4303104,-3.7198546,rental,False,False,1.0,False,No,,False,False,1,True,False,False,En buen estado,False,False,2.0,True,False,0.0,False,False,0c77288d-e43d-47b2-8,False,45.0,45.0,False,False,False,Piso
3030.0,Sol,Centro,40.4211617,-3.7027876,rental,False,False,0.0,False,Si,Más de 50 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,1.0,False,False,I-00KIDV-W-02RKA9,False,77.0,77.0,False,False,False,Piso
5450.0,El Viso,Chamartín,40.4399613,-3.6831678,rental,False,False,0.0,False,Si,Más de 50 años,False,False,2,False,False,False,En buen estado,False,True,2.0,False,True,1.0,False,False,MC03647/9935,False,145.0,130.0,False,False,False,Piso
4370.0,Universidad-Malasaña,Centro,40.4234115,-3.7025389,rental,False,False,0.0,False,Si,Más de 50 años,False,False,3,True,False,True,En buen estado,False,False,3.0,False,False,1.0,False,False,I-00KIBU-W-02RK99,False,153.0,153.0,False,False,False,Piso
550.0,Zofío,Usera,40.3804696,-3.7149503,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,623449,False,35.0,35.0,False,False,False,Piso
1400.0,Goya,Salamanca,40.4274941,-3.6740132,rental,False,False,0.0,False,Si,Más de 50 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,1.0,False,False,I-02ZK6N-W-02ZK6N,False,50.0,50.0,False,False,False,Piso
1450.0,Guindalera,Salamanca,40.438193365,-3.662152945,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,2.0,False,False,2800-034420,False,78.0,78.0,False,False,False,Piso
1495.0,Castilla,Chamartín,40.4686452,-3.685579,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,False,False,3.0,False,False,2.0,False,False,865299,False,95.0,95.0,False,False,False,Piso
1500.0,Justicia-Chueca,Centro,40.4243405,-3.697266,rental,False,False,1.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,79481296-7c7c-4825-8,False,45.0,45.0,False,False,False,Otro
1400.0,Ensanche de Vallecas-Valdecarros,Villa de Vallecas,40.361417671,-3.595368647,rental,False,False,0.0,True,No,Entre 10 y 20 años,False,False,2,False,False,False,En buen estado,False,True,2.0,True,True,2.0,False,False,342805134552,False,81.0,81.0,False,False,False,Piso
850.0,Almenara,Tetuán,40.4708818,-3.6943311,rental,False,False,0.0,False,Si,Más de 50 años,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,Cgeranios_KL/9940,False,30.0,25.0,False,False,False,Piso
1500.0,Almenara,Tetuán,40.4683504,-3.6896001,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,6.0,False,False,14695,False,69.0,50.0,False,False,False,Otro
4350.0,Nueva España,Chamartín,40.459639,-3.6892116,rental,False,False,0.0,False,No,Más de 50 años,False,False,4,True,False,True,En buen estado,False,False,5.0,False,False,5.0,False,False,I-00KY3B-W-02VFCS,False,245.0,245.0,False,False,False,Piso
1299.0,Concepción,Ciudad Lineal,40.4328567,-3.6552158,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,4.0,False,False,2804-034200,False,70.0,70.0,False,False,False,Piso
3400.0,Castellana,Salamanca,40.4306529,-3.6859225,rental,False,False,0.0,True,Si,,False,1.0,2,True,False,True,En buen estado,False,False,3.0,False,False,2.0,False,False,000023,False,120.0,120.0,False,False,False,Otro
1600.0,Lista,Salamanca,40.4322337,-3.674805,rental,False,False,1.0,False,Si,,False,False,1,True,False,True,En buen estado,False,False,1.0,False,True,4.0,True,False,Serrano2,False,30.0,30.0,False,False,False,Otro
890.0,Pacífico,Retiro,40.4052837,-3.6800217,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,639222,False,50.0,50.0,False,False,False,Piso
2300.0,Universidad-Malasaña,Centro,40.4220401,-3.7055502,rental,False,False,0.0,False,Si,Más de 50 años,False,False,2,True,False,False,En buen estado,False,False,2.0,False,False,4.0,False,False,MC03842/9935,False,82.0,80.0,False,False,False,Piso
3600.0,Castellana,Salamanca,40.4367526,-3.6875568,rental,C,B,0.0,False,No,Entre 10 y 20 años,False,False,3,True,False,False,En buen estado,False,True,2.0,False,False,3.0,False,False,I-02ZAIB-W-02ZAWB,False,152.0,152.0,False,False,False,Piso
3400.0,Imperial,Arganzuela,40.413860314,-3.716832399,rental,D,D,0.0,False,No,Entre 20 y 30 años,False,False,3,True,False,True,En buen estado,False,True,3.0,False,False,0.0,False,False,I-02UY9D-W-02UY9D,False,160.0,160.0,False,False,False,Otro
1140.0,Guindalera,Salamanca,40.430218764,-3.664402146,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,1.0,False,False,7.0,False,False,2800-027741,False,40.0,40.0,False,False,False,Piso
900.0,Embajadores-Lavapiés,Centro,40.408587,-3.7020811,rental,False,False,0.0,False,No,,False,False,1,False,False,Cocina amueblada,En buen estado,False,False,1.0,False,False,1.0,False,False,618-ALQESTUDIO,False,16.0,13.0,False,False,False,Piso
1000.0,Embajadores-Lavapiés,Centro,40.4077603,-3.696355,rental,False,False,0.0,False,No,Más de 50 años,False,1.0,1,False,False,True,En buen estado,False,False,2.0,False,False,3.0,False,False,618557,False,40.0,40.0,False,False,False,Casa
1995.0,Argüelles,Moncloa-Aravaca,40.4308166,-3.7193825,rental,E,E,0.0,False,Si,Más de 50 años,False,1.0,1,False,False,False,En buen estado,False,False,2.0,False,False,5.0,False,False,07262/7619,False,68.0,59.0,False,False,False,Piso
3200.0,Justicia-Chueca,Centro,40.4229578,-3.6990514,rental,False,False,0.0,False,Si,Entre 20 y 30 años,False,1.0,2,True,False,False,En buen estado,False,False,2.0,False,False,2.0,False,False,MC03561/9935,False,100.0,91.0,False,False,False,Piso
1100.0,Pinar del Rey,Hortaleza,40.4793854,-3.6482713,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,4.0,False,False,2805-034315,False,75.0,75.0,False,False,False,Piso
1070.0,Lucero,Latina,40.4017019,-3.7452069,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,2.0,False,False,2001/20010001/554,False,49.0,49.0,False,False,False,Otro
2400.0,Sol,Centro,40.4152899,-3.7022491,rental,E,E,0.0,False,Si,Más de 50 años,False,False,1,True,False,True,En buen estado,False,False,2.0,False,False,2.0,False,False,I-02ZKA2-W-02ZKA2,False,124.0,124.0,False,False,False,Piso
850.0,Embajadores-Lavapiés,Centro,40.4116061,-3.7007968,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,856926,False,28.0,28.0,False,False,False,Piso
1500.0,Trafalgar,Chamberí,40.434398,-3.7002717,rental,D,D,0.0,False,Si,Más de 50 años,False,False,2,False,False,True,En buen estado,False,False,1.0,False,False,1.0,False,False,3248-24765,False,66.0,54.0,False,False,False,Piso
2530.0,Almenara,Tetuán,40.4722764,-3.6918866,rental,False,False,0.0,False,Si,Entre 10 y 20 años,False,False,1,True,False,True,En buen estado,False,True,1.0,False,False,0.0,False,False,I-00KW9A-W-02UX3Z,False,65.0,65.0,False,False,False,Piso
2200.0,Almagro,Chamberí,40.4358752,-3.6981162,rental,False,False,0.0,False,Si,Más de 50 años,False,1.0,1,True,False,False,En buen estado,False,False,1.0,False,False,5.0,False,False,MC03838/9935,False,41.0,35.0,False,False,False,Piso
950.0,Fuente del Berro,Salamanca,40.427236,-3.662706,rental,E,E,0.0,False,No,Más de 50 años,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,True,False,603054,False,30.0,30.0,False,False,False,Otro
2100.0,Guindalera,Salamanca,40.4353248,-3.6632759,rental,False,False,0.0,False,Si,Más de 50 años,False,1.0,1,True,False,False,En buen estado,False,True,2.0,False,False,3.0,False,False,MC03662/9935,False,76.0,70.0,False,False,False,Piso
1600.0,Embajadores-Lavapiés,Centro,40.4087206,-3.7018547,rental,False,False,0.0,True,Si,,False,1.0,1,True,False,Cocina americana,Reformado,False,False,1.0,False,False,3.0,False,True,IM/ALQSOMBRERET0525,False,52.0,52.0,False,False,False,Otro
1150.0,Recoletos,Salamanca,40.4556303,-3.7027161,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,2.0,False,False,2802-034302,False,65.0,65.0,False,False,False,Piso
3800.0,Goya,Salamanca,40.42227,-3.6735731,rental,E,E,0.0,False,Si,,False,False,3,True,False,True,En buen estado,False,False,3.0,False,False,2.0,False,False,I-02Z9FQ-W-02Z9FQ,False,115.0,115.0,False,False,False,Piso
1130.0,Hispanoamérica,Chamartín,40.4535031,-3.6803195,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,3.0,False,False,14266,False,49.0,49.0,False,False,False,Otro
1870.0,Cuatro Caminos,Tetuán,40.45148,-3.7011468,rental,A,A,0.0,False,Si,Menos de 5 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,True,1.0,False,False,I-00L2ZC-W-02X427,False,40.0,40.0,False,False,False,Otro
2100.0,Recoletos,Salamanca,40.4249201,-3.682084,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,SAP-3811,False,35.0,35.0,False,False,False,Otro
3200.0,Jerónimos,Retiro,40.4076042,-3.68307,rental,False,False,0.0,False,No,Más de 50 años,False,1.0,2,True,False,False,En buen estado,False,False,3.0,False,False,5.0,False,False,MC03829/9935,False,103.0,80.0,False,False,False,Piso
2700.0,Goya,Salamanca,40.4285972,-3.6708971,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,SAP-4520,False,75.0,75.0,False,False,False,Piso
16000.0,Castellana,Salamanca,40.4365337,-3.6890795,rental,False,False,0.0,True,Si,,False,False,5,False,False,True,A estrenar,False,True,4.0,False,False,8.0,False,True,6533,False,463.0,463.0,False,False,False,Otro
6750.0,Justicia-Chueca,Centro,40.4267799,-3.6936369,rental,A,A,0.0,False,No,Menos de 5 años,False,False,3,True,False,True,En buen estado,False,True,3.0,False,True,0.0,False,False,I-00JZXJ-W-02N36W,False,191.0,191.0,False,False,False,Piso
2970.0,Guindalera,Salamanca,40.4315313,-3.6674502,rental,False,False,0.0,False,Si,Más de 50 años,False,False,2,True,False,True,En buen estado,False,False,2.0,False,False,2.0,False,False,I-00L4IN-W-02WOR8,False,81.0,81.0,False,False,False,Piso
920.0,Valdeacederas,Tetuán,40.4654362,-3.7053334,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,0.0,False,False,2201/22010039/14,False,45.0,45.0,False,False,False,Otro
1500.0,Goya,Salamanca,40.4264221,-3.678697,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,MOP-972,False,50.0,50.0,False,False,False,Piso
675.0,Numancia,Puente de Vallecas,40.4030282,-3.6624329,rental,False,False,0.0,False,Si,,False,False,1,False,False,Cocina amueblada,En buen estado,False,False,1.0,False,False,0.0,False,False,6052029,False,20.0,20.0,False,False,False,Piso
1495.0,Sanchinarro,Hortaleza,40.4857,-3.65206,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,True,2.0,False,False,5.0,False,False,2200/22000636/00000162,False,60.0,49.0,False,False,False,Casa
8500.0,Recoletos,Salamanca,40.4210953,-3.6881174,rental,C,B,0.0,False,No,Entre 5 y 10 años,False,False,5,True,False,True,En buen estado,False,False,4.0,False,False,0.0,False,False,I-0302UG-W-0302UG,False,283.0,283.0,False,False,False,Otro
1600.0,Trafalgar,Chamberí,40.4362604,-3.7007322,rental,False,False,0.0,True,Si,,False,False,1,True,False,True,A estrenar,False,False,1.0,False,False,4.0,False,True,5996,False,40.0,40.0,False,False,False,Piso
1300.0,Valdebernardo,Vicálvaro,40.3952139,-3.6254077,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,10219,False,95.0,70.0,False,False,False,Otro
450.0,Valdeacederas,Tetuán,40.464617,-3.6983691,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,623079,False,23.0,23.0,False,False,False,Otro
3500.0,Lista,Salamanca,40.4305244,-3.6737715,rental,E,E,0.0,False,Si,,False,False,2,True,False,False,En buen estado,False,False,2.0,False,False,5.0,False,False,I-00L2QH-W-02WUOP,False,109.0,109.0,False,False,False,Piso
2950.0,Palomas,Hortaleza,40.4518713,-3.6179354,rental,E,D,0.0,False,No,Entre 30 y 50 años,False,False,3,True,False,True,En buen estado,False,True,4.0,True,True,0.0,False,False,I-00L59U-W-02XYCI,False,225.0,225.0,False,False,False,Piso
2980.0,Castellana,Salamanca,40.4327066,-3.6854835,rental,False,False,0.0,False,Si,Menos de 5 años,False,1.0,2,True,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,MC03875/9935,False,58.0,55.0,False,False,False,Piso
1445.0,El Cañaveral,Vicálvaro,40.3978,-3.5532,rental,False,False,0.0,False,No,Menos de 5 años,False,False,2,False,False,True,En buen estado,False,True,3.0,False,False,9.0,False,False,2200/22000831/00000323,False,109.0,77.0,False,False,False,Casa
4320.0,Palacio,Centro,40.4229194,-3.7110642,rental,D,D,0.0,False,Si,,False,False,2,True,False,True,En buen estado,False,True,2.0,False,False,9.0,False,False,I-00L4VB-W-02XP8K,False,130.0,130.0,False,False,False,Piso
900.0,Lucero,Latina,40.4011498,-3.7477874,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,3.0,False,False,3290/25,False,50.0,42.0,False,False,False,Otro
2900.0,Castellana,Salamanca,40.4354915,-3.6847745,rental,False,False,0.0,False,Si,,False,False,2,False,False,True,En buen estado,False,False,2.0,False,False,0.0,False,False,4933,False,62.0,62.0,False,False,False,Piso
1210.0,Piovera,Hortaleza,40.4620791,-3.6380087,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,14453,False,47.0,47.0,False,False,False,Casa
1800.0,Goya,Salamanca,40.4261064,-3.6768888,rental,False,False,0.0,True,Si,,False,False,1,True,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,3358,False,67.0,67.0,False,False,False,Piso
2100.0,Ciudad Jardín,Chamartín,40.4486999,-3.6703138,rental,A,A,0.0,False,Si,Menos de 5 años,False,False,1,True,False,True,En buen estado,False,True,1.0,True,True,0.0,False,False,I-03067Y-W-03067Y,False,50.0,50.0,False,False,False,Piso
1100.0,Sol,Centro,40.3834027,-3.7824837,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,7.0,False,False,2808-033968,False,65.0,65.0,False,False,False,Piso
1100.0,Pacífico,Retiro,40.4040623,-3.6794141,rental,False,False,0.0,False,No,,False,False,1,True,False,False,En buen estado,False,False,1.0,False,False,4.0,False,False,pablo-serra/9940,False,50.0,50.0,False,False,False,Piso
3500.0,Guindalera,Salamanca,40.4292893,-3.6658654,rental,False,False,0.0,False,No,,False,False,2,True,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,d9564701-41f5-4604-8,False,128.0,110.0,True,False,False,Otro
2200.0,Embajadores-Lavapiés,Centro,40.4092,-3.69377,rental,E,E,0.0,False,No,Más de 50 años,False,1.0,2,False,False,True,En buen estado,False,False,2.0,False,False,4.0,False,False,3248-12614,False,115.0,92.0,False,False,False,Piso
2500.0,Nueva España,Chamartín,40.4638434,-3.6687026,rental,D,D,0.0,False,No,Entre 30 y 50 años,False,False,3,True,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,I-02YVUJ-W-02YVUJ,False,140.0,140.0,False,False,False,Piso
1200.0,Pacífico,Retiro,40.405,-3.68203,rental,E,E,1.0,False,Si,Más de 50 años,False,False,1,False,False,True,En buen estado,False,False,1.0,False,False,1.0,False,False,3248-24637,False,36.0,32.0,False,False,False,Otro
1250.0,Pueblo Nuevo,Ciudad Lineal,40.4258628,-3.642327,rental,E,E,0.0,False,No,,False,False,1,True,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,I-00L6SH-W-02YG52,False,35.0,35.0,False,False,False,Otro
1290.0,Adelfas,Retiro,40.403242101,-3.673211403,rental,E,D,0.0,False,Si,Entre 30 y 50 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,4.0,False,False,I-02ZTCM-W-02ZTCM,False,42.0,42.0,False,False,False,Otro
990.0,Los Rosales,Villaverde,40.350043,-3.690345,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,1.0,False,False,2001/20010001/948,False,48.0,48.0,False,False,False,Otro
600.0,Pradolongo,Usera,40.3841255,-3.711093,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,623336,False,32.0,32.0,False,False,False,Otro
4000.0,Valderrivas,Vicálvaro,40.3978788,-3.6040604,rental,False,False,1.0,False,Si,,False,False,2,True,False,False,En buen estado,False,False,4.0,True,True,0.0,False,False,cb9dbf61-5848-4f6c-b,False,145.0,145.0,False,False,False,Otro
3200.0,Cuatro Caminos,Tetuán,40.4480186,-3.6958732,rental,F,F,0.0,False,Si,Entre 30 y 50 años,False,False,1,True,False,True,En buen estado,False,True,2.0,False,True,11.0,False,False,I-00L433-W-02VUB0,False,93.0,93.0,False,False,False,Piso
1500.0,Ensanche de Vallecas-Valdecarros,Villa de Vallecas,40.368585369,-3.608884079,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,754375,False,56.0,56.0,False,False,False,Otro
1100.0,Valdezarza,Moncloa-Aravaca,40.4594284,-3.7106366,rental,False,False,0.0,False,Si,Más de 50 años,False,1.0,1,False,False,True,En buen estado,False,True,2.0,False,False,1.0,False,False,3248-24031,False,47.0,42.0,False,False,False,Piso
2300.0,Fuentelarreina,Fuencarral-El Pardo,40.4786674,-3.7412476,rental,False,False,0.0,False,No,Más de 50 años,False,False,2,True,False,True,En buen estado,False,False,3.0,False,True,1.0,False,False,11173,False,159.0,159.0,False,False,False,Piso
1190.0,Amposta,San Blas,40.4245534,-3.6237792,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,3.0,False,False,2.0,False,False,2001/20010001/353,False,72.0,72.0,False,False,False,Otro
3400.0,Castilla,Chamartín,40.4690603,-3.6852246,rental,False,False,0.0,False,No,,False,False,2,True,False,False,En buen estado,False,False,3.0,False,False,4.0,False,False,01666/5089,False,138.0,120.0,False,False,False,Otro
3800.0,Argüelles,Moncloa-Aravaca,40.4243613,-3.714585,rental,D,D,0.0,False,Si,Entre 30 y 50 años,False,False,2,True,False,True,En buen estado,False,True,2.0,False,False,6.0,False,False,I-00L7KG-W-02YDMB,False,226.0,226.0,False,False,False,Piso
1050.0,San Diego,Puente de Vallecas,40.3827938,-3.6682209,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,1.0,False,False,2002/20020001/9,False,50.0,50.0,False,False,False,Otro
980.0,Vista Alegre,Carabanchel,40.3858355,-3.737007,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,1.0,False,False,2001/20010001/1854,False,47.0,47.0,False,False,False,Otro
850.0,Justicia-Chueca,Centro,40.4227932,-3.6986028,rental,False,False,0.0,False,No,Más de 50 años,False,False,1,True,False,False,En buen estado,False,False,1.0,False,False,-1.0,False,False,esther_pelayo1h./9940,False,38.0,35.0,False,False,False,Otro
999.0,Simancas,San Blas,40.4389433,-3.6190164,rental,E,E,0.0,False,Si,Entre 20 y 30 años,False,False,1,False,False,False,En buen estado,False,False,1.0,False,True,1.0,False,True,rebeca_alq_cronos/9940,False,55.0,45.0,False,False,False,Otro
899.0,Butarque,Villaverde,40.3423,-3.67591,rental,D,D,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,True,1.0,False,False,1.0,False,False,2200/22000642/00000195,False,58.0,58.0,False,False,False,Otro
1350.0,Valdeacederas,Tetuán,40.4673749,-3.7046243,rental,E,E,0.0,False,Si,Más de 50 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,0.0,False,False,I-00L6R5-W-02YG1S,False,44.0,44.0,False,False,False,Piso
1180.0,Hellín,San Blas,40.4319271,-3.6166024,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,3.0,False,False,1.0,False,False,2001/20010001/1205,False,59.0,59.0,False,False,False,Otro
4000.0,Goya,Salamanca,40.4246625,-3.6692487,rental,E,E,0.0,False,No,Más de 50 años,False,False,3,True,False,True,En buen estado,False,False,3.0,False,False,5.0,False,False,I-02ZTC1-W-02ZTC1,False,140.0,140.0,False,False,False,Casa
3500.0,Almagro,Chamberí,40.436776,-3.6906338,rental,False,False,0.0,True,Si,,False,False,2,True,False,False,En buen estado,False,False,1.0,False,False,5.0,False,False,6210,False,94.0,94.0,False,False,False,Piso
1500.0,Guindalera,Salamanca,40.43351,-3.6648917,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,689549,False,41.0,41.0,False,False,False,Piso
920.0,Trafalgar,Chamberí,40.4329202,-3.7025001,rental,False,False,0.0,False,Si,Más de 50 años,False,False,1,True,False,False,En buen estado,False,False,1.0,False,False,1.0,False,True,ALQ.ESTCS2/9621,False,25.0,23.0,False,False,False,Otro
14160.0,Jerónimos,Retiro,40.4133169,-3.6905323,rental,False,False,0.0,False,No,Menos de 5 años,False,False,5,True,False,True,En buen estado,False,False,3.0,False,False,0.0,False,False,I-00K74B-W-02OP8S,False,336.0,336.0,False,False,False,Piso
1500.0,Palacio,Centro,40.4129126,-3.7130143,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,120091,False,65.0,65.0,False,False,False,Piso
2300.0,Pinar del Rey,Hortaleza,40.463056,-3.6613354,rental,False,False,0.0,False,No,Entre 30 y 50 años,False,False,2,False,False,False,En buen estado,False,False,4.0,False,False,1.0,False,False,613015,False,147.0,147.0,False,False,False,Piso
1700.0,Universidad-Malasaña,Centro,40.4237087,-3.7008346,rental,E,D,0.0,False,Si,Más de 50 años,False,False,1,True,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,I-02ZXLJ-W-02ZXLJ,False,35.0,35.0,False,False,False,Otro
3450.0,Palacio,Centro,40.4223197,-3.7114456,rental,C,B,0.0,False,Si,Menos de 5 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,4.0,False,False,I-00L6V5-W-02XLCU,False,75.0,75.0,False,False,False,Otro
1950.0,Salvador,San Blas,40.4471049,-3.6273362,rental,A,A,0.0,False,No,Menos de 5 años,False,False,2,True,False,True,En buen estado,False,True,2.0,True,True,1.0,False,False,I-02ZFDC-W-02ZFDC,False,93.0,93.0,False,False,False,Piso
1600.0,San Juan Bautista,Ciudad Lineal,40.4585795,-3.6506165,rental,False,False,0.0,False,No,,False,False,2,False,False,True,En buen estado,False,False,2.0,False,False,1.0,False,False,3248-24716,False,69.0,69.0,False,False,False,Piso
2700.0,Almagro,Chamberí,40.4367,-3.69358,rental,C,B,1.0,False,No,Entre 30 y 50 años,False,False,2,False,False,True,En buen estado,False,True,2.0,False,False,6.0,False,False,3248-24466,False,120.0,95.0,False,False,False,Piso
1170.0,Zofío,Usera,40.3797437,-3.7148144,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,3.0,False,False,2.0,False,False,2001/20010001/822,False,60.0,60.0,False,False,False,Otro
11400.0,El Viso,Chamartín,40.4413373,-3.6849992,rental,False,False,0.0,False,No,Entre 20 y 30 años,False,1.0,5,True,False,False,En buen estado,False,True,3.0,False,True,3.0,False,False,MC03765/9935,False,180.0,160.0,False,False,False,Otro
2400.0,Universidad-Malasaña,Centro,40.4242956,-3.7037246,rental,E,E,0.0,False,Si,Entre 20 y 30 años,False,False,1,True,False,True,En buen estado,False,False,2.0,False,False,3.0,False,False,I-03026Z-W-03026Z,False,90.0,90.0,False,False,False,Piso
6000.0,Castellana,Salamanca,40.432108,-3.6844984,rental,A,A,0.0,False,No,,False,False,3,True,False,True,En buen estado,False,True,4.0,False,False,0.0,False,False,I-00L0JX-W-02WBUV,False,240.0,240.0,False,False,False,Casa
3990.0,Universidad-Malasaña,Centro,40.423045,-3.7031743,rental,False,False,0.0,False,Si,Más de 50 años,False,False,2,True,False,True,En buen estado,False,False,2.0,False,False,1.0,False,False,I-00KIBQ-W-02RK7A,False,140.0,140.0,False,False,False,Piso
1300.0,Casa de Campo,Moncloa-Aravaca,40.424146,-3.7236173,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,1.0,False,False,2.0,False,False,2802-034406,False,63.0,63.0,False,False,False,Otro
1180.0,Justicia-Chueca,Centro,40.4256563,-3.6972827,rental,False,False,0.0,False,Si,Más de 50 años,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,PAP-4141,False,30.0,30.0,False,False,False,Otro
1100.0,Puerta del Ángel,Latina,40.4086025,-3.7337012,rental,E,D,0.0,False,Si,Menos de 5 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,1.0,False,False,I-0308X7-W-0308X7,False,45.0,45.0,False,False,False,Piso
1175.0,San Diego,Puente de Vallecas,40.3863817,-3.6661549,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,3.0,False,False,2.0,False,False,2001/20010001/204,False,71.0,71.0,False,False,False,Otro
1500.0,Bellas Vistas,Tetuán,40.4492849,-3.7038351,rental,F,F,0.0,False,Si,,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,2.0,False,False,I-02Z9GD-W-02Z9GD,False,73.0,73.0,False,False,False,Piso
1200.0,Bellas Vistas,Tetuán,40.4559676,-3.7056457,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,713331,False,40.0,40.0,False,False,False,Otro
1400.0,Justicia-Chueca,Centro,40.4212744,-3.7004981,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,352794,False,28.0,28.0,False,False,False,Otro
3200.0,Jerónimos,Retiro,40.4083329,-3.6826818,rental,E,E,0.0,False,Si,,False,False,2,True,False,True,En buen estado,False,False,3.0,False,False,5.0,False,False,I-02ZOF6-W-02ZOF6,False,103.0,103.0,False,False,False,Otro
4000.0,Valderrivas,Vicálvaro,40.3973962,-3.603327,rental,D,D,0.0,False,Si,Entre 20 y 30 años,False,False,2,True,False,True,En buen estado,False,True,4.0,False,True,5.0,False,False,I-02Z9GK-W-02Z9GK,False,145.0,145.0,False,False,False,Piso
